Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
6445,Apartment,Seattle,557,2,3,1951,975157.9054,2985.175583,Downtown,Sold
6446,House,Seattle,2759,1,3,2007,1021093.782,4111.189957,Downtown,Sold
6447,Apartment,Seattle,1199,5,1,1961,916286.5539,5703.551219,Capitol Hill,Sold
6448,House,New York,1645,1,1,1976,439086.6237,5549.359929,Queens,Rented
6449,Condo,Chicago,2955,1,2,1987,1658438.006,6087.677706,Hyde Park,Sold
6450,Townhouse,Seattle,1608,4,1,1969,1851405.156,5152.045237,Capitol Hill,Sold
6451,House,Los Angeles,4995,4,3,1992,1691243.177,7657.459511,Hollywood,Sold
6452,Condo,Seattle,607,1,2,1981,1629254.573,3236.727804,Queen Anne,Sold
6453,House,Chicago,2484,4,1,1972,1141929.99,509.3448721,Hyde Park,Rented
6454,House,San Francisco,4747,2,3,1990,733930.8208,1620.967979,Downtown,Rented
6455,House,San Francisco,1405,2,1,1951,426679.4552,829.7634226,SoMa,Rented
6456,Condo,New York,2492,5,3,2011,1657517.251,1640.522386,Queens,Sold
6457,Townhouse,Chicago,4622,2,1,2002,182576.2811,2111.486094,Hyde Park,Sold
6458,Other,Los Angeles,4714,1,2,2006,443924.207,2538.574144,Beverly Hills,Rented
6459,Townhouse,Chicago,2647,3,2,1997,863291.2176,684.0469158,Hyde Park,Sold
6460,House,Los Angeles,4598,4,2,1955,469782.6829,2614.193614,Beverly Hills,Sold
6461,Apartment,Los Angeles,1305,1,3,1965,1207689.569,1615.536517,Santa Monica,Rented
6462,House,Chicago,2492,4,2,1960,1475919.462,1144.926518,Lincoln Park,Sold
6463,Townhouse,Miami,4100,5,2,1995,1827271.942,4859.408872,South Beach,Rented
6464,Condo,Chicago,4899,1,2,2022,499842.0133,1947.149493,The Loop,Available
6465,House,Los Angeles,4772,1,3,2006,631267.2883,1110.44225,Santa Monica,Rented
6466,Condo,Seattle,4510,1,2,2016,1461789.294,1845.394142,Downtown,Rented
6467,Condo,San Francisco,583,5,2,1956,512383.963,7009.053931,Mission District,Sold
6468,Condo,San Francisco,4858,1,1,2001,829261.4489,4470.75556,Downtown,Sold
6469,House,New York,3820,4,3,2001,1531578.838,4508.652732,Bronx,Sold
6470,Condo,San Francisco,3005,3,2,1979,814098.168,2541.928824,Mission District,Sold
6471,Condo,Miami,2956,1,2,2004,377995.7027,4371.058892,Downtown,Sold
6472,House,Los Angeles,3562,5,2,1971,611972.5898,6019.973794,Beverly Hills,Available
6473,Condo,Chicago,4352,5,1,1953,253635.9522,4973.888736,Lincoln Park,Sold
6474,House,Chicago,887,1,1,1954,1380921.393,4528.253354,The Loop,Available
6475,Townhouse,Miami,2503,5,1,1971,187073.3968,3227.030852,Downtown,Sold
6476,Townhouse,San Francisco,1531,2,2,2017,1190704.232,5229.407694,Downtown,Rented
6477,Townhouse,Los Angeles,2040,5,3,1953,1905096.968,6928.155618,Hollywood,Rented
6478,Condo,San Francisco,949,3,3,1992,1733759.696,1930.114434,Mission District,Sold
6479,Apartment,New York,4047,2,1,1964,238588.0971,6681.284704,Queens,Sold
6480,Apartment,San Francisco,4937,4,2,1965,1457517.84,4130.582469,SoMa,Sold
6481,Other,New York,1596,2,3,2007,1411182.87,7844.435554,Manhattan,Sold
6482,Apartment,Chicago,1359,3,2,1982,666934.5629,2464.646222,Lincoln Park,Sold
6483,House,Los Angeles,801,2,1,2014,307713.0504,1232.300287,Santa Monica,Available
6484,Apartment,Seattle,2519,1,1,1974,1722739.533,1704.303738,Capitol Hill,Rented
6485,Condo,New York,1380,5,2,1986,1153178.791,643.7481655,Manhattan,Sold
6486,Condo,San Francisco,2781,1,3,1967,1426983.084,3240.092083,Mission District,Rented
6487,House,San Francisco,4661,1,3,1974,969828.4327,2901.809869,SoMa,Sold
6488,Townhouse,Chicago,729,1,1,1964,522479.941,5288.055105,Lincoln Park,Rented
6489,Condo,Miami,1421,2,2,2017,594662.0111,1720.742629,South Beach,Sold
6490,House,Seattle,2332,4,1,1984,1116170.494,6205.928659,Queen Anne,Sold
6491,Apartment,Miami,550,5,3,2017,545634.124,2919.288791,Downtown,Rented
6492,Apartment,San Francisco,4178,2,2,1991,857483.7037,7072.257001,Mission District,Available
6493,House,Miami,4982,1,2,1961,241368.1421,1874.270059,South Beach,Sold
6494,House,Seattle,4281,3,1,1971,1991459.272,6480.894821,Queen Anne,Sold
6495,Condo,Seattle,1252,3,2,1985,1271698.416,1896.634026,Downtown,Rented
6496,Apartment,Los Angeles,1978,1,2,1983,377507.5438,646.8395197,Hollywood,Sold
6497,House,Miami,2588,4,2,1974,347205.8166,938.2847003,Downtown,Available
6498,Apartment,Los Angeles,3493,5,2,1988,1018240.962,6617.045358,Beverly Hills,Rented
6499,House,San Francisco,4295,2,1,2008,147054.8244,4494.369487,Mission District,Rented
6500,Apartment,San Francisco,3840,4,2,1999,882870.7246,2909.436957,Downtown,Rented
6501,Townhouse,San Francisco,2843,3,3,2010,1895339.469,5311.159503,SoMa,Rented
6502,Condo,Chicago,1738,1,1,1982,1664383.527,3329.182082,Hyde Park,Rented
6503,Apartment,Miami,2736,2,2,1956,1866922.364,6648.026111,Downtown,Sold
6504,Townhouse,New York,4756,4,1,1968,311115.0459,6113.011101,Brooklyn,Rented
6505,Apartment,Seattle,2928,4,3,1969,804539.7807,4002.883808,Downtown,Rented
6506,Other,New York,4839,4,2,1954,1154495.236,582.9237945,Bronx,Available
6507,Townhouse,San Francisco,682,2,2,1956,1468510.79,4395.82467,SoMa,Rented
6508,Apartment,Miami,1043,5,1,1969,845664.9305,3371.926779,Downtown,Rented
6509,Apartment,Los Angeles,3326,2,1,1996,706005.7391,4954.245259,Hollywood,Available
6510,Condo,New York,592,1,1,1956,679622.9245,1705.3269,Queens,Rented
6511,Townhouse,San Francisco,2915,2,1,2013,1599963.582,5486.380742,Mission District,Sold
6512,Townhouse,New York,4754,4,1,2015,825460.0987,2046.687582,Manhattan,Available
6513,House,New York,2945,5,2,1956,130994.2745,7849.376862,Brooklyn,Sold
6514,Apartment,Seattle,4901,5,1,1964,1563409.215,6641.875094,Capitol Hill,Sold
6515,Condo,New York,3532,1,1,1983,406536.5766,1858.68928,Queens,Sold
6516,Apartment,San Francisco,2473,1,1,2015,1293601.163,4580.934447,Downtown,Rented
6517,Apartment,Seattle,3789,3,3,1977,155983.2617,3911.741615,Queen Anne,Rented
6518,House,San Francisco,2876,3,2,2015,835272.747,6578.815588,SoMa,Rented
6519,Apartment,Chicago,4938,3,1,1960,966271.0324,6047.997097,The Loop,Rented
6520,Condo,Chicago,3734,2,2,2019,1948857.061,2719.813303,Hyde Park,Available
6521,Condo,Chicago,1633,5,2,2005,267523.2787,3232.567985,Lincoln Park,Sold
6522,House,New York,4138,1,1,1972,1527880.745,951.4110826,Manhattan,Rented
6523,Apartment,Miami,2897,3,3,1959,1933027.59,4754.799334,Little Havana,Rented
6524,Condo,San Francisco,3273,1,3,1973,626127.5055,6192.14682,Mission District,Sold
6525,Apartment,Chicago,4960,3,2,2009,528738.2389,3642.211215,The Loop,Sold
6526,Apartment,Miami,2420,2,1,1961,1908930.162,7592.82487,Little Havana,Rented
6527,Apartment,Chicago,2562,2,2,1954,1030161.512,1528.988714,Hyde Park,Rented
6528,House,Chicago,2700,4,2,1968,1662917.985,7181.427832,The Loop,Sold
6529,Apartment,Miami,3514,1,1,2021,1609797.321,661.5579154,Little Havana,Sold
6530,Condo,Chicago,3971,4,3,1986,719403.7735,7349.336403,The Loop,Rented
6531,Apartment,New York,968,2,2,1977,456199.1558,2791.763868,Manhattan,Sold
6532,Condo,New York,1844,2,2,1993,1435490.936,1323.343604,Bronx,Sold
6533,Apartment,Seattle,1378,1,2,1992,1052475.95,7919.448441,Capitol Hill,Rented
6534,Condo,New York,4962,4,2,2018,1031948.801,6083.887468,Bronx,Sold
6535,Condo,Los Angeles,4409,4,2,2021,1137792.236,4476.511353,Santa Monica,Rented
6536,Apartment,Seattle,4307,4,1,1969,148739.7118,3452.801516,Capitol Hill,Rented
6537,Apartment,Chicago,3441,1,3,1955,109628.5138,2413.186411,Lincoln Park,Rented
6538,Condo,Los Angeles,3845,1,1,2018,696822.4222,4981.223148,Beverly Hills,Rented
6539,Townhouse,San Francisco,1088,1,1,1961,715002.3141,3866.811662,SoMa,Rented
6540,House,Miami,4383,5,1,1964,1465589.814,4298.541301,Little Havana,Sold
6541,Townhouse,San Francisco,1829,2,3,2016,718765.5154,3964.220324,Downtown,Rented
6542,Townhouse,Los Angeles,591,5,1,2012,783150.6298,5317.43475,Hollywood,Rented
6543,Other,New York,957,5,3,1985,1144137.218,7429.492597,Manhattan,Sold
6544,House,Chicago,3841,2,2,1956,1224057.031,7646.243006,The Loop,Available
6545,Townhouse,Seattle,2384,3,2,1950,733255.2116,6763.182762,Capitol Hill,Available
6546,Apartment,Chicago,3621,3,1,2021,1160400.091,2513.355426,Lincoln Park,Sold
6547,Townhouse,New York,2539,3,2,1998,1273855.7,2358.731736,Bronx,Rented
6548,Townhouse,Chicago,1903,1,2,1971,596365.0651,4826.703683,Lincoln Park,Available
6549,Apartment,Miami,4203,1,2,2001,547916.64,7809.697502,South Beach,Rented
6550,Apartment,Miami,4982,4,1,1992,1791824.929,4638.719046,Little Havana,Rented
6551,Apartment,Miami,2481,4,1,1988,1330155.018,1338.647433,South Beach,Rented
6552,House,San Francisco,2292,5,3,1992,691039.0398,6988.324156,Downtown,Sold
6553,Townhouse,New York,4966,4,2,2003,1146460.134,6100.719646,Bronx,Sold
6554,Apartment,Miami,2731,1,1,1970,1444072.969,2291.078846,South Beach,Sold
6555,Other,Los Angeles,1271,5,2,1964,142995.5769,5224.354498,Hollywood,Sold
6556,Townhouse,Miami,704,4,1,1987,1847681.667,2184.575985,Downtown,Rented
6557,Condo,Seattle,2719,4,3,1972,1462738.555,3689.325672,Capitol Hill,Sold
6558,House,San Francisco,721,3,3,2000,845282.8636,2276.195645,Downtown,Sold
6559,Apartment,Los Angeles,1691,1,1,1972,1871299.215,4975.807536,Santa Monica,Sold
6560,Condo,New York,3815,5,2,2000,206110.756,2773.782304,Brooklyn,Rented
6561,House,New York,3789,2,3,2020,1532945.053,1760.648566,Queens,Sold
6562,Apartment,Seattle,2098,4,1,1995,1099946.698,946.9987546,Capitol Hill,Sold
6563,Condo,Miami,2408,1,3,2010,1363100.013,5238.514082,Little Havana,Rented
6564,Condo,Los Angeles,4762,5,1,1965,995642.3003,4974.327057,Santa Monica,Rented
6565,House,Seattle,2042,1,3,2009,379738.4558,1959.721773,Queen Anne,Sold
6566,Apartment,Los Angeles,641,1,1,1981,595506.2824,520.9223894,Beverly Hills,Sold
6567,Apartment,Miami,589,5,3,1990,979782.8759,1520.93352,Downtown,Rented
6568,Condo,Miami,4485,3,3,2009,1845796.501,2790.278487,Little Havana,Rented
6569,Condo,Chicago,4906,3,1,1970,229812.7416,4423.507283,Lincoln Park,Rented
6570,Condo,Chicago,2763,4,3,2017,298946.7231,7141.998764,Lincoln Park,Sold
6571,Apartment,Miami,4012,3,1,1956,390146.6488,2077.229102,Little Havana,Sold
6572,House,San Francisco,4206,4,3,2019,1301029.48,2116.230939,Downtown,Sold
6573,Other,Seattle,1709,4,3,1969,795979.6341,6831.277858,Queen Anne,Available
6574,Apartment,Chicago,3724,5,1,1993,383563.4845,4311.756086,Hyde Park,Sold
6575,Townhouse,Miami,1859,1,3,1993,331733.4446,5685.524054,South Beach,Rented
6576,House,Los Angeles,2038,2,3,1961,1380905.101,3100.583034,Beverly Hills,Sold
6577,Condo,Seattle,648,2,1,2008,978922.39,6791.614243,Queen Anne,Rented
6578,Townhouse,Chicago,1925,3,2,1983,1758239.393,3873.339667,Hyde Park,Sold
6579,Townhouse,San Francisco,2217,5,1,1993,867648.7584,7271.964709,Downtown,Sold
6580,House,Seattle,1854,2,2,1989,1345909.297,3503.639548,Downtown,Sold
6581,Townhouse,Seattle,2905,1,3,1951,1612104.551,6565.460929,Capitol Hill,Sold
6582,Townhouse,New York,3135,4,2,2010,1911989.686,917.6314436,Queens,Rented
6583,House,Los Angeles,2759,4,2,1970,1751665.613,5621.167671,Hollywood,Available
6584,House,San Francisco,3432,5,1,1961,1573082.52,1561.456694,Mission District,Sold
6585,Townhouse,San Francisco,3607,3,2,2014,884487.3125,7228.371895,SoMa,Sold
6586,Condo,San Francisco,2001,1,2,1961,1967328.489,7734.834569,Downtown,Rented
6587,Apartment,Los Angeles,1951,3,3,2001,602966.3134,2909.453248,Beverly Hills,Sold
6588,Townhouse,San Francisco,949,3,1,1963,1356461.79,4719.980274,Downtown,Sold
6589,Townhouse,New York,2759,5,1,1967,348172.5078,3498.183192,Manhattan,Available
6590,Condo,Chicago,4685,4,2,1973,1251262.741,5096.876703,The Loop,Sold
6591,Townhouse,Los Angeles,3088,3,3,1975,1410788.483,3158.343221,Santa Monica,Sold
6592,Townhouse,San Francisco,4771,3,1,2010,271557.0253,6643.645089,Mission District,Available
6593,Other,Miami,1943,1,3,2017,660402.1078,735.2565998,Little Havana,Rented
6594,Apartment,Chicago,3448,4,2,2013,1318896.83,6059.805453,Lincoln Park,Rented
6595,Apartment,Seattle,4435,3,2,1989,1244056.69,603.7555424,Capitol Hill,Rented
6596,House,Los Angeles,4209,2,1,1978,1369602.078,7721.669228,Santa Monica,Sold
6597,House,Miami,3742,2,2,1967,336443.7402,804.1137503,South Beach,Rented
6598,Apartment,Seattle,1789,4,3,2017,1079087.892,6462.515412,Queen Anne,Rented
6599,Apartment,Miami,1003,4,3,2008,1862453.848,5747.056453,Downtown,Rented
6600,House,San Francisco,3597,5,2,2005,1912164.771,6955.633934,Mission District,Rented
6601,Condo,Los Angeles,2647,3,2,2015,340785.6685,1463.569517,Santa Monica,Available
6602,Townhouse,San Francisco,1965,2,3,1961,1799354.962,3161.538054,Downtown,Sold
6603,Townhouse,Seattle,2759,2,2,1971,1195306.748,1145.110579,Downtown,Sold
6604,Apartment,New York,4216,4,2,2011,1530543.812,2663.715207,Bronx,Sold
6605,Condo,Miami,1150,4,2,1975,386228.4726,5070.09267,South Beach,Sold
6606,House,New York,3762,1,3,1963,1501945.568,7774.265002,Manhattan,Sold
6607,Apartment,Seattle,1710,1,2,1958,235047.3313,2406.913045,Queen Anne,Sold
6608,Condo,San Francisco,2687,4,3,1956,1302731.588,3055.197111,Mission District,Rented
6609,Condo,Chicago,4320,1,1,1996,1369330.928,3559.062994,The Loop,Sold
6610,Condo,Miami,868,4,2,2007,1362990.565,729.8673966,South Beach,Rented
6611,House,Chicago,2844,4,2,1969,211449.1602,5663.485697,Lincoln Park,Sold
6612,House,Los Angeles,3771,5,2,2005,829963.3044,1447.12055,Santa Monica,Sold
6613,Townhouse,Miami,3343,1,1,1992,1514351.564,7088.111191,South Beach,Sold
6614,Townhouse,New York,3950,3,2,2009,1613953.838,3610.979809,Queens,Sold
6615,Condo,Chicago,3651,3,3,2001,889465.3346,7056.349337,Lincoln Park,Sold
6616,Condo,Seattle,4018,5,2,2015,407832.832,6010.37416,Capitol Hill,Rented
6617,House,Los Angeles,4854,3,3,1969,1048948.465,6341.722192,Santa Monica,Sold
6618,Townhouse,Miami,2136,3,3,1962,1335501.488,3318.382261,South Beach,Rented
6619,Condo,Seattle,2759,5,3,1974,1848762.532,6596.681027,Downtown,Rented
6620,Townhouse,Los Angeles,1644,2,3,1985,1394554.536,4706.777351,Beverly Hills,Sold
6621,Townhouse,New York,3626,5,3,1952,1663055.438,1767.621198,Bronx,Rented
6622,Condo,Seattle,517,5,2,1996,603019.4971,7192.487883,Downtown,Rented
6623,House,Miami,2156,1,2,1961,1683154.356,3552.528577,Downtown,Rented
6624,Other,Los Angeles,4705,3,2,2009,1262745.4,7233.676412,Hollywood,Rented
6625,Condo,San Francisco,4926,3,3,1977,1143080.07,4818.766732,SoMa,Rented
6626,Townhouse,Miami,2096,2,1,1963,607040.7909,885.1361096,South Beach,Rented
6627,Condo,Miami,1445,5,2,1980,487401.6395,6386.481529,Downtown,Sold
6628,House,Miami,1787,4,2,2018,1133366.054,691.6391869,Little Havana,Rented
6629,Condo,Miami,767,2,2,2015,1793734.047,1243.6659,South Beach,Available
6630,House,San Francisco,934,2,3,2009,547218.0283,3027.888285,Mission District,Rented
6631,House,Seattle,2535,3,2,1969,629516.4467,5233.552975,Queen Anne,Rented
6632,Townhouse,Seattle,2997,3,3,1960,1901049.767,3709.011333,Capitol Hill,Sold
6633,Apartment,Seattle,3708,3,2,1953,150553.6441,3482.03393,Capitol Hill,Rented
6634,Apartment,New York,2113,3,2,2001,1022239.324,3709.742446,Brooklyn,Rented
6635,Townhouse,San Francisco,1218,2,3,1996,1104657.529,1452.295739,Downtown,Sold
6636,Condo,San Francisco,4478,5,3,2016,1383877.094,5744.025997,Downtown,Sold
6637,Townhouse,Los Angeles,2731,3,2,1960,468573.0373,2008.375255,Beverly Hills,Sold
6638,House,Chicago,4172,1,3,1999,1185684.271,3762.581152,Hyde Park,Rented
6639,Apartment,Seattle,1240,2,3,1972,307984.0842,7773.936709,Downtown,Rented
6640,Townhouse,Chicago,1304,4,3,2011,607315.673,7458.511092,Lincoln Park,Sold
6641,Condo,Los Angeles,4271,4,1,2002,128705.1379,6263.785547,Hollywood,Sold
6642,Townhouse,San Francisco,2226,5,3,1963,961479.9519,7144.852705,Mission District,Sold
6643,Apartment,Los Angeles,4012,2,3,1996,1077022.8075,5641.066456,Beverly Hills,Sold
6644,Townhouse,Miami,1598,2,1,1967,283831.915,6647.798717,Little Havana,Sold
6645,Townhouse,Los Angeles,3121,2,3,2016,754187.305,2362.089949,Santa Monica,Available
6646,Apartment,Los Angeles,4305,1,1,1972,250513.6057,3910.861588,Hollywood,Rented
6647,House,Miami,3510,1,2,2009,1362385.186,2653.963627,Downtown,Available
6648,House,Chicago,3483,3,2,2008,481649.2671,784.7967219,Hyde Park,Sold
6649,Apartment,Miami,4204,4,2,1999,1449518.305,2302.399926,Downtown,Sold
6650,Townhouse,New York,2759,1,3,2010,1695727.826,2422.865739,Bronx,Available
6651,Apartment,Los Angeles,2344,4,1,1966,1508467.376,5635.395085,Beverly Hills,Rented
6652,House,Los Angeles,4424,2,2,2003,1549417.045,3070.100514,Beverly Hills,Rented
6653,Condo,Chicago,3599,1,3,1958,1323154.373,2119.826599,The Loop,Sold
6654,Townhouse,San Francisco,1034,4,2,1981,814970.7713,597.0253146,SoMa,Sold
6655,House,Miami,784,1,2,1971,762234.8651,3500.670336,Little Havana,Sold
6656,Townhouse,San Francisco,3169,2,2,1989,1180989.877,6281.612732,SoMa,Sold
6657,Apartment,New York,4286,2,3,2001,571292.2392,5205.102859,Brooklyn,Sold
6658,Condo,Miami,1629,2,1,1977,754830.1861,7231.717473,South Beach,Sold
6659,Apartment,New York,1003,3,1,1993,395069.6994,4803.76451,Bronx,Sold
6660,Condo,New York,4641,4,1,2003,1582260.869,858.7379921,Bronx,Sold
6661,Townhouse,New York,1036,3,1,1997,1497686.283,3767.838404,Manhattan,Rented
6662,Townhouse,Seattle,561,5,3,1971,1056186.558,3647.894168,Queen Anne,Available
6663,Apartment,Miami,2883,5,3,1984,802188.7303,6870.452257,Downtown,Sold
6664,Condo,Miami,710,1,3,1994,1423680.844,5425.766276,South Beach,Available
6665,Condo,Seattle,2947,1,2,1977,260885.8626,2493.888366,Downtown,Rented
6666,Townhouse,Chicago,2894,1,1,2016,190723.4253,5759.411853,Hyde Park,Sold
6667,Apartment,Seattle,3769,3,3,1987,1429557.703,6735.485773,Capitol Hill,Sold
6668,Condo,Los Angeles,876,2,2,2002,1145119.471,928.3220088,Hollywood,Available
6669,Townhouse,San Francisco,1685,1,2,1955,1493151.223,5911.031233,Mission District,Sold
6670,House,San Francisco,3779,1,2,1963,631193.1277,6462.876619,Mission District,Sold
6671,Apartment,New York,3998,5,1,1985,305762.5759,3210.326489,Queens,Sold
6672,House,Miami,3347,2,3,2000,916927.6031,7634.511241,Downtown,Rented
6673,Apartment,Miami,1286,3,2,1993,910715.0837,6741.393897,Downtown,Rented
6674,Other,New York,1232,2,3,1994,1542197.622,2473.234326,Manhattan,Sold
6675,Condo,Los Angeles,4368,5,2,2022,332057.6144,3450.029034,Beverly Hills,Rented
6676,Condo,San Francisco,3199,3,2,1990,1897543.451,7311.586164,Downtown,Rented
6677,Condo,Seattle,2658,4,3,1955,206392.9045,6743.497325,Capitol Hill,Rented
6678,Apartment,Chicago,2759,1,2,1956,694579.0555,6552.93773,Hyde Park,Rented
6679,Townhouse,Los Angeles,4164,3,2,1996,1435708.597,7784.446702,Beverly Hills,Sold
6680,House,Miami,3155,5,2,1982,1463178.907,1058.078382,Little Havana,Rented
6681,Townhouse,New York,1578,2,1,1971,1177408.504,969.773623,Queens,Rented
6682,House,San Francisco,3794,3,2,2016,234798.1952,3762.570745,Downtown,Rented
6683,Apartment,New York,4146,5,1,1962,1727084.884,7345.237038,Bronx,Rented
6684,Apartment,Miami,2693,3,1,2005,1305984.574,4501.465037,Little Havana,Sold
6685,House,New York,2811,1,3,1961,1541767.673,7502.245871,Queens,Sold
6686,House,Seattle,2084,2,1,1954,833837.3329,1664.861734,Queen Anne,Rented
6687,House,San Francisco,3506,2,2,2004,562407.0196,6029.151875,Downtown,Sold
6688,Townhouse,New York,4544,3,1,1964,1468179.297,2918.682243,Queens,Rented
6689,House,San Francisco,1710,5,3,2015,1649481.273,5578.94314,Mission District,Rented
6690,Other,New York,3914,1,3,1987,1144469.607,3712.140927,Bronx,Sold
6691,Apartment,New York,2486,1,2,2004,1462635.154,2778.630718,Brooklyn,Rented
6692,Condo,San Francisco,3670,3,1,2004,364002.8637,6915.282312,Mission District,Available
6693,House,Seattle,3226,4,1,1996,521400.1429,3422.553333,Downtown,Sold
6694,Townhouse,New York,2248,3,3,1963,1050832.071,2211.991423,Queens,Rented
6695,Townhouse,Seattle,1257,1,3,1964,1063965.18,1633.299793,Downtown,Sold
6696,Townhouse,Los Angeles,2759,2,3,1984,1028219.117,1828.680765,Santa Monica,Sold
6697,Condo,Chicago,1418,3,3,1980,1669473.359,4417.907391,The Loop,Sold
6698,Apartment,Los Angeles,1619,3,3,1983,338224.2169,905.5031427,Hollywood,Rented
6699,Townhouse,Chicago,1205,2,1,2022,1605302.324,1066.902406,The Loop,Sold
6700,Apartment,Los Angeles,3930,3,1,1956,1077022.8075,3886.442002,Santa Monica,Sold
6701,Condo,Chicago,3361,5,1,1987,713840.3936,5756.447889,Hyde Park,Available
6702,House,New York,4994,2,2,1950,473350.0185,5668.463308,Manhattan,Sold
